film_id;film_title;key;value;link
931603;Conversations with a Killer: The Jeffrey Dahmer Tapes;studio;RadicalMedia;letterboxd.com/studio/radicalmedia/
931603;Conversations with a Killer: The Jeffrey Dahmer Tapes;studio;Third Eye Motion Picture Company;letterboxd.com/studio/third-eye-motion-picture-company/
931603;Conversations with a Killer: The Jeffrey Dahmer Tapes;country;USA;letterboxd.com/films/country/usa/
931603;Conversations with a Killer: The Jeffrey Dahmer Tapes;language;English;letterboxd.com/films/language/english/
521323;The Menu;studio;Hyperobject Industries;letterboxd.com/studio/hyperobject-industries/
521323;The Menu;studio;Searchlight Pictures;letterboxd.com/studio/searchlight-pictures/
521323;The Menu;studio;Gary Sanchez Productions;letterboxd.com/studio/gary-sanchez-productions/
521323;The Menu;studio;TSG Entertainment;letterboxd.com/studio/tsg-entertainment/
521323;The Menu;country;USA;letterboxd.com/films/country/usa/
521323;The Menu;language;English;letterboxd.com/films/language/english/
521323;The Menu;language;English;letterboxd.com/films/language/english/
521323;The Menu;language;Spanish;letterboxd.com/films/language/spanish/
586723;Glass Onion;studio;T-Street;letterboxd.com/studio/t-street-productions/
586723;Glass Onion;country;USA;letterboxd.com/films/country/usa/
586723;Glass Onion;language;English;letterboxd.com/films/language/english/
744480;About Fate;studio;Aldamisa Entertainment;letterboxd.com/studio/aldamisa-entertainment/
744480;About Fate;studio;American International Pictures;letterboxd.com/studio/american-international-pictures-aip/
744480;About Fate;studio;Contentious Media;letterboxd.com/studio/contentious-media/
744480;About Fate;studio;Vincent Newman Entertainment;letterboxd.com/studio/vincent-newman-entertainment/
744480;About Fate;country;USA;letterboxd.com/films/country/usa/
744480;About Fate;language;English;letterboxd.com/films/language/english/
546347;Don't Worry Darling;studio;Vertigo Entertainment;letterboxd.com/studio/vertigo-entertainment/
546347;Don't Worry Darling;studio;New Line Cinema;letterboxd.com/studio/new-line-cinema/
546347;Don't Worry Darling;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
546347;Don't Worry Darling;country;USA;letterboxd.com/films/country/usa/
546347;Don't Worry Darling;language;English;letterboxd.com/films/language/english/
598882;The Banshees of Inisherin;studio;Searchlight Pictures;letterboxd.com/studio/searchlight-pictures/
598882;The Banshees of Inisherin;studio;Blueprint Pictures;letterboxd.com/studio/blueprint-pictures/
598882;The Banshees of Inisherin;studio;Film4 Productions;letterboxd.com/studio/film4-productions/
598882;The Banshees of Inisherin;studio;TSG Entertainment;letterboxd.com/studio/tsg-entertainment/
598882;The Banshees of Inisherin;country;UK;letterboxd.com/films/country/uk/
598882;The Banshees of Inisherin;country;USA;letterboxd.com/films/country/usa/
598882;The Banshees of Inisherin;language;English;letterboxd.com/films/language/english/
853822;Pearl;studio;A24;letterboxd.com/studio/a24/
853822;Pearl;studio;Little Lamb Productions;letterboxd.com/studio/little-lamb-productions/
853822;Pearl;country;USA;letterboxd.com/films/country/usa/
853822;Pearl;language;English;letterboxd.com/films/language/english/
853822;Pearl;language;English;letterboxd.com/films/language/english/
853822;Pearl;language;German;letterboxd.com/films/language/german/
911180;Shark Side of the Moon;studio;The Asylum;letterboxd.com/studio/the-asylum/
911180;Shark Side of the Moon;country;USA;letterboxd.com/films/country/usa/
911180;Shark Side of the Moon;language;English;letterboxd.com/films/language/english/
682547;Nope;studio;Monkeypaw Productions;letterboxd.com/studio/monkeypaw-productions/
682547;Nope;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
682547;Nope;country;USA;letterboxd.com/films/country/usa/
682547;Nope;language;English;letterboxd.com/films/language/english/
682547;Nope;language;English;letterboxd.com/films/language/english/
682547;Nope;language;Portuguese;letterboxd.com/films/language/portuguese/
682547;Nope;language;Spanish;letterboxd.com/films/language/spanish/
916351;How to Change Your Mind;studio;Jigsaw Productions;letterboxd.com/studio/jigsaw-productions/
916351;How to Change Your Mind;studio;Tree Tree Tree Productions;letterboxd.com/studio/tree-tree-tree-productions/
916351;How to Change Your Mind;country;USA;letterboxd.com/films/country/usa/
916351;How to Change Your Mind;language;English;letterboxd.com/films/language/english/
885569;Good Boy;studio;Fredagsfilm;letterboxd.com/studio/fredagsfilm/
885569;Good Boy;studio;The Norwegian University of Science and Technology (NTNU);letterboxd.com/studio/the-norwegian-university-of-science-and-technology-ntnu/
885569;Good Boy;country;Norway;letterboxd.com/films/country/norway/
885569;Good Boy;language;Norwegian;letterboxd.com/films/language/norwegian/
800848;Holy Spider;studio;Profile Pictures;letterboxd.com/studio/profile-pictures/
800848;Holy Spider;studio;One Two Films;letterboxd.com/studio/one-two-films/
800848;Holy Spider;studio;Nordisk Film Sweden;letterboxd.com/studio/nordisk-film-sweden/
800848;Holy Spider;studio;Goodfellas;letterboxd.com/studio/goodfellas/
800848;Holy Spider;studio;Film i Väst;letterboxd.com/studio/film-i-vast/
800848;Holy Spider;studio;Why Not Productions;letterboxd.com/studio/why-not-productions/
800848;Holy Spider;studio;ZDF/Arte;letterboxd.com/studio/zdf-arte/
800848;Holy Spider;studio;ARTE France Cinéma;letterboxd.com/studio/arte-france-cinema-5/
800848;Holy Spider;studio;The Imaginarium Films;letterboxd.com/studio/the-imaginarium-films/
800848;Holy Spider;studio;Rotor Film;letterboxd.com/studio/rotor-film/
800848;Holy Spider;country;Denmark;letterboxd.com/films/country/denmark/
800848;Holy Spider;country;France;letterboxd.com/films/country/france/
800848;Holy Spider;country;Germany;letterboxd.com/films/country/germany/
800848;Holy Spider;country;Jordan;letterboxd.com/films/country/jordan/
800848;Holy Spider;country;Sweden;letterboxd.com/films/country/sweden/
800848;Holy Spider;language;Persian (Farsi);letterboxd.com/films/language/persianfarsi/
800848;Holy Spider;language;English;letterboxd.com/films/language/english/
800848;Holy Spider;language;Spanish;letterboxd.com/films/language/spanish/
800848;Holy Spider;language;Persian (Farsi);letterboxd.com/films/language/persianfarsi/
882450;Top Gunner: Danger Zone;studio;The Asylum;letterboxd.com/studio/the-asylum/
882450;Top Gunner: Danger Zone;country;USA;letterboxd.com/films/country/usa/
882450;Top Gunner: Danger Zone;language;English;letterboxd.com/films/language/english/
293465;Top Gun: Maverick;studio;Skydance Media;letterboxd.com/studio/skydance/
293465;Top Gun: Maverick;studio;Don Simpson/Jerry Bruckheimer Films;letterboxd.com/studio/don-simpson-jerry-bruckheimer-films/
293465;Top Gun: Maverick;studio;Paramount Pictures;letterboxd.com/studio/paramount-1/
293465;Top Gun: Maverick;country;USA;letterboxd.com/films/country/usa/
293465;Top Gun: Maverick;language;English;letterboxd.com/films/language/english/
385511;Doctor Strange in the Multiverse of Madness;studio;Marvel Studios;letterboxd.com/studio/marvel-studios/
385511;Doctor Strange in the Multiverse of Madness;studio;Kevin Feige Productions;letterboxd.com/studio/kevin-feige-productions/
385511;Doctor Strange in the Multiverse of Madness;country;USA;letterboxd.com/films/country/usa/
385511;Doctor Strange in the Multiverse of Madness;language;English;letterboxd.com/films/language/english/
385511;Doctor Strange in the Multiverse of Madness;language;Cantonese;letterboxd.com/films/language/cantonese/
385511;Doctor Strange in the Multiverse of Madness;language;English;letterboxd.com/films/language/english/
385511;Doctor Strange in the Multiverse of Madness;language;Spanish;letterboxd.com/films/language/spanish/
870237;Conversations with a Killer: The John Wayne Gacy Tapes;studio;RadicalMedia;letterboxd.com/studio/radicalmedia/
870237;Conversations with a Killer: The John Wayne Gacy Tapes;studio;Third Eye Motion Picture Company;letterboxd.com/studio/third-eye-motion-picture-company/
870237;Conversations with a Killer: The John Wayne Gacy Tapes;studio;Mike Mathis Productions;letterboxd.com/studio/mike-mathis-productions/
870237;Conversations with a Killer: The John Wayne Gacy Tapes;country;USA;letterboxd.com/films/country/usa/
870237;Conversations with a Killer: The John Wayne Gacy Tapes;language;English;letterboxd.com/films/language/english/
565852;The Northman;studio;New Regency Pictures;letterboxd.com/studio/new-regency-pictures/
565852;The Northman;studio;Square Peg;letterboxd.com/studio/square-peg/
565852;The Northman;studio;Regency Enterprises;letterboxd.com/studio/regency-enterprises/
565852;The Northman;country;USA;letterboxd.com/films/country/usa/
565852;The Northman;language;English;letterboxd.com/films/language/english/
565852;The Northman;language;English;letterboxd.com/films/language/english/
565852;The Northman;language;Icelandic;letterboxd.com/films/language/icelandic/
508037;RRR;studio;DVV Entertainment;letterboxd.com/studio/dvv-entertainment/
508037;RRR;studio;Pen Studios;letterboxd.com/studio/pen-studios/
508037;RRR;studio;Lyca Productions;letterboxd.com/studio/lyca-productions/
508037;RRR;country;India;letterboxd.com/films/country/india/
508037;RRR;language;Telugu;letterboxd.com/films/language/telugu/
508037;RRR;language;English;letterboxd.com/films/language/english/
508037;RRR;language;Telugu;letterboxd.com/films/language/telugu/
449442;Bodies Bodies Bodies;studio;A24;letterboxd.com/studio/a24/
449442;Bodies Bodies Bodies;studio;2AM;letterboxd.com/studio/2am/
449442;Bodies Bodies Bodies;country;USA;letterboxd.com/films/country/usa/
449442;Bodies Bodies Bodies;language;English;letterboxd.com/films/language/english/
680358;X;studio;A24;letterboxd.com/studio/a24/
680358;X;studio;Little Lamb Productions;letterboxd.com/studio/little-lamb-productions/
680358;X;country;USA;letterboxd.com/films/country/usa/
680358;X;language;English;letterboxd.com/films/language/english/
574385;The Unbearable Weight of Massive Talent;studio;Saturn Films;letterboxd.com/studio/saturn-films/
574385;The Unbearable Weight of Massive Talent;studio;Burr! Productions;letterboxd.com/studio/burr-productions/
574385;The Unbearable Weight of Massive Talent;country;USA;letterboxd.com/films/country/usa/
574385;The Unbearable Weight of Massive Talent;language;English;letterboxd.com/films/language/english/
574385;The Unbearable Weight of Massive Talent;language;English;letterboxd.com/films/language/english/
574385;The Unbearable Weight of Massive Talent;language;Spanish;letterboxd.com/films/language/spanish/
474474;Everything Everywhere All at Once;studio;IAC Films;letterboxd.com/studio/iac-films/
474474;Everything Everywhere All at Once;studio;AGBO;letterboxd.com/studio/agbo/
474474;Everything Everywhere All at Once;studio;Ley Line Entertainment;letterboxd.com/studio/ley-line-entertainment/
474474;Everything Everywhere All at Once;studio;Year of the Rat;letterboxd.com/studio/year-of-the-rat-productions/
474474;Everything Everywhere All at Once;country;USA;letterboxd.com/films/country/usa/
474474;Everything Everywhere All at Once;language;English;letterboxd.com/films/language/english/
474474;Everything Everywhere All at Once;language;Cantonese;letterboxd.com/films/language/cantonese/
474474;Everything Everywhere All at Once;language;Chinese;letterboxd.com/films/language/chinese/
474474;Everything Everywhere All at Once;language;English;letterboxd.com/films/language/english/
620665;The Adam Project;studio;Skydance Media;letterboxd.com/studio/skydance/
620665;The Adam Project;studio;Maximum Effort;letterboxd.com/studio/maximum-effort/
620665;The Adam Project;studio;21 Laps Entertainment;letterboxd.com/studio/21-laps-entertainment/
620665;The Adam Project;country;USA;letterboxd.com/films/country/usa/
620665;The Adam Project;language;English;letterboxd.com/films/language/english/
833919;Restless;studio;Bright Lights Films;letterboxd.com/studio/bright-lights-films/
833919;Restless;studio;uMedia;letterboxd.com/studio/umedia/
833919;Restless;studio;Mahi Films;letterboxd.com/studio/mahi-films/
833919;Restless;studio;Umedia;letterboxd.com/studio/umedia-1/
833919;Restless;country;Belgium;letterboxd.com/films/country/belgium/
833919;Restless;country;France;letterboxd.com/films/country/france/
833919;Restless;language;French;letterboxd.com/films/language/french/
348914;The Batman;studio;6th & Idaho Motion Picture Company;letterboxd.com/studio/6th-idaho/
348914;The Batman;studio;Dylan Clark Productions;letterboxd.com/studio/dylan-clark-productions/
348914;The Batman;studio;DC Films;letterboxd.com/studio/dc-films-1/
348914;The Batman;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
348914;The Batman;country;USA;letterboxd.com/films/country/usa/
348914;The Batman;language;English;letterboxd.com/films/language/english/
819863;Fire of Love;studio;Sandbox Films;letterboxd.com/studio/sandbox-films-1/
819863;Fire of Love;studio;Cottage M;letterboxd.com/studio/cottage-m/
819863;Fire of Love;studio;Intuitive Pictures;letterboxd.com/studio/intuitive-pictures/
819863;Fire of Love;studio;National Geographic Documentary Films;letterboxd.com/studio/national-geographic-documentary-films/
819863;Fire of Love;country;Canada;letterboxd.com/films/country/canada/
819863;Fire of Love;country;USA;letterboxd.com/films/country/usa/
819863;Fire of Love;language;English;letterboxd.com/films/language/english/
819863;Fire of Love;language;French;letterboxd.com/films/language/french/
819863;Fire of Love;language;English;letterboxd.com/films/language/english/
819863;Fire of Love;language;Portuguese;letterboxd.com/films/language/portuguese/
819863;Fire of Love;language;Spanish;letterboxd.com/films/language/spanish/
560787;Spider-Man: No Way Home;studio;Marvel Studios;letterboxd.com/studio/marvel-studios/
560787;Spider-Man: No Way Home;studio;Pascal Pictures;letterboxd.com/studio/pascal-pictures/
560787;Spider-Man: No Way Home;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
560787;Spider-Man: No Way Home;country;USA;letterboxd.com/films/country/usa/
560787;Spider-Man: No Way Home;language;English;letterboxd.com/films/language/english/
560787;Spider-Man: No Way Home;language;English;letterboxd.com/films/language/english/
560787;Spider-Man: No Way Home;language;Tagalog;letterboxd.com/films/language/tagalog/
466291;tick, tick... BOOM!;studio;Imagine Entertainment;letterboxd.com/studio/imagine-entertainment/
466291;tick, tick... BOOM!;studio;5000 Broadway Productions;letterboxd.com/studio/5000-broadway-productions/
466291;tick, tick... BOOM!;country;USA;letterboxd.com/films/country/usa/
466291;tick, tick... BOOM!;language;English;letterboxd.com/films/language/english/
