name;role;link;film_id;film_title
Joel Kramer;stunts;/stunts/joel-kramer/;51291;Total Recall
Donna Evans;stunts;/stunts/donna-evans/;51291;Total Recall
Jeannie Epper;stunts;/stunts/jeannie-epper/;51291;Total Recall
Nick Dimitri;stunts;/stunts/nick-dimitri/;51291;Total Recall
Erik Cord;stunts;/stunts/erik-cord/;51291;Total Recall
Gene LeBell;stunts;/stunts/gene-lebell/;51291;Total Recall
Dana Dru Evenson;stunts;/stunts/dana-dru-evenson/;51291;Total Recall
Tony Brubaker;stunts;/stunts/tony-brubaker/;51291;Total Recall
Freddie Hice;stunts;/stunts/freddie-hice/;51291;Total Recall
Doug Coleman;stunts;/stunts/doug-coleman/;51291;Total Recall
Vic Armstrong;stunts;/stunts/vic-armstrong/;51291;Total Recall
Ric Roman Waugh;stunts;/stunts/ric-roman-waugh/;51291;Total Recall
Dickey Beer;stunts;/stunts/dickey-beer/;51291;Total Recall
Bruce Paul Barbour;stunts;/stunts/bruce-paul-barbour/;51291;Total Recall
Simone Boisseree;stunts;/stunts/simone-boisseree/;51291;Total Recall
May Boss;stunts;/stunts/may-boss/;51291;Total Recall
Stephanie Epper;stunts;/stunts/stephanie-epper/;51291;Total Recall
Cherie Tash;stunts;/stunts/cherie-tash/;51291;Total Recall
Jose Gallegos;stunts;/stunts/jose-gallegos/;51291;Total Recall
Wendy Leech;stunts;/stunts/wendy-leech/;51291;Total Recall
Lars Lundgren;stunts;/stunts/lars-lundgren/;51291;Total Recall
Andy Armstrong;stunts;/stunts/andy-armstrong/;51291;Total Recall
Gary Baxley;stunts;/stunts/gary-baxley/;51291;Total Recall
Graeme Crowther;stunts;/stunts/graeme-crowther/;51291;Total Recall
Steve Picerni;stunts;/stunts/steve-picerni/;51291;Total Recall
Rafael Valdez;stunts;/stunts/rafael-valdez-1/;51291;Total Recall
Clay Boss;stunts;/stunts/clay-boss/;51291;Total Recall
Bennie Moore;stunts;/stunts/bennie-moore-1/;51291;Total Recall
Gabriela Moreno;stunts;/stunts/gabriela-moreno/;51291;Total Recall
Ignacio Carreño;stunts;/stunts/ignacio-carreno/;51291;Total Recall
Buddy Gilyard;stunts;/stunts/buddy-gilyard/;51291;Total Recall
Ed Hamilton;stunts;/stunts/ed-hamilton-2/;51291;Total Recall
Terry Richards;stunts;/stunts/terry-richards-1/;51291;Total Recall
Alejandro Avendano;stunts;/stunts/alejandro-avendano/;51291;Total Recall
Richard E. Butler;stunts;/stunts/richard-e-butler/;51291;Total Recall
Roger Callard;stunts;/stunts/roger-callard/;51291;Total Recall
Bronco McLoughlin;stunts;/stunts/bronco-mcloughlin/;51291;Total Recall
Gregg Sargeant;stunts;/stunts/gregg-sargeant/;51291;Total Recall
David Webster;stunts;/stunts/david-webster-1/;51291;Total Recall
Vince Deadrick Jr.;stunts;/stunts/vince-deadrick-jr/;51291;Total Recall
Danny Weselis;stunts;/stunts/danny-weselis/;51291;Total Recall
Leon Delaney;stunts;/stunts/leon-delaney/;51291;Total Recall
Mike H. McGaughy;stunts;/stunts/mike-h-mcgaughy/;51291;Total Recall
Gábor Piroch;stunts;/stunts/gabor-piroch/;51291;Total Recall
Marcia Holley;stunts;/stunts/marcia-holley/;51291;Total Recall
Ann Chatterton;stunts;/stunts/ann-chatterton/;51291;Total Recall
David LeBell;stunts;/stunts/david-lebell/;51291;Total Recall
Vince Deadrick Sr.;stunts;/stunts/vince-deadrick-sr/;51291;Total Recall
Johnny Hock;stunts;/stunts/johnny-hock/;51291;Total Recall
Robert Jauregui;stunts;/stunts/robert-jauregui/;51291;Total Recall
Jesse V. Johnson;stunts;/stunts/jesse-v-johnson/;51291;Total Recall
A. Michael Lerner;stunts;/stunts/a-michael-lerner/;51291;Total Recall
Fred Lerner;stunts;/stunts/fred-lerner/;51291;Total Recall
Jordi Casares;stunts;/stunts/jordi-casares/;51291;Total Recall
Jeff Jensen;stunts;/stunts/jeff-jensen/;51291;Total Recall
Wayne Michaels;stunts;/stunts/wayne-michaels/;51291;Total Recall
George P. Wilbur;stunts;/stunts/george-p-wilbur/;51291;Total Recall
Roy E. Harrison;stunts;/stunts/roy-e-harrison/;51291;Total Recall
Gerardo Moreno;stunts;/stunts/gerardo-moreno/;51291;Total Recall
Swan Hefner;stunts;/stunts/swan-hefner/;51291;Total Recall
Walter Robles;stunts;/stunts/walter-robles/;51291;Total Recall
Simon Crane;stunts;/stunts/simon-crane/;51291;Total Recall
Mauricio Martínez;stunts;/stunts/mauricio-martinez/;51291;Total Recall
Gary J. Wayton;stunts;/stunts/gary-j-wayton/;51291;Total Recall
Peter Kent;stunts;/stunts/peter-kent/;51291;Total Recall
Gerardo Albarrán;stunts;/stunts/gerardo-albarran/;51291;Total Recall
Jerry Goldsmith;composer;/composer/jerry-goldsmith/;51291;Total Recall
David Bartlett;sound;/sound/david-bartlett/;51291;Total Recall
Stephen Hunter Flick;sound;/sound/stephen-hunter-flick/;51291;Total Recall
Judee Flick;sound;/sound/judee-flick/;51291;Total Recall
Ron Bartlett;sound;/sound/ron-bartlett/;51291;Total Recall
John Brilhante;sound;/sound/john-brilhante/;51291;Total Recall
James Christopher;sound;/sound/james-christopher-2/;51291;Total Recall
Nicholas James;sound;/sound/nicholas-james/;51291;Total Recall
Michael J. Kohut;sound;/sound/michael-j-kohut/;51291;Total Recall
Aaron Rochin;sound;/sound/aaron-rochin/;51291;Total Recall
Dan Sharp;sound;/sound/dan-sharp/;51291;Total Recall
Nelson Stoll;sound;/sound/nelson-stoll/;51291;Total Recall
Steve Richardson;sound;/sound/steve-richardson-1/;51291;Total Recall
George Simpson;sound;/sound/george-simpson/;51291;Total Recall
Carlos Delarios;sound;/sound/carlos-delarios/;51291;Total Recall
Ezra Dweck;sound;/sound/ezra-dweck/;51291;Total Recall
Donald Flick;sound;/sound/donald-flick/;51291;Total Recall
Oscar Mitt;sound;/sound/oscar-mitt/;51291;Total Recall
Butch Wolf;sound;/sound/butch-wolf/;51291;Total Recall
Matthew Harrison;sound;/sound/matthew-harrison-2/;51291;Total Recall
David W. Alstadter;sound;/sound/david-w-alstadter/;51291;Total Recall
Norman B. Schwartz;sound;/sound/norman-b-schwartz/;51291;Total Recall
Scott Hecker;sound;/sound/scott-hecker/;51291;Total Recall
Vanessa Theme Ament;sound;/sound/vanessa-theme-ament/;51291;Total Recall
Erica Edell Phillips;costume-design;/costume-design/erica-edell-phillips/;51291;Total Recall
Rob Bottin;makeup;/makeup/rob-bottin/;51291;Total Recall
Jeff Dawn;makeup;/makeup/jeff-dawn/;51291;Total Recall
Robin Weiss;makeup;/makeup/robin-weiss/;51291;Total Recall
Rosemary Campbell;makeup;/makeup/rosemary-campbell/;51291;Total Recall
Craig Berkeley;makeup;/makeup/craig-berkeley/;51291;Total Recall
Vincent Prentice;makeup;/makeup/vincent-prentice/;51291;Total Recall
Charles Carter;makeup;/makeup/charles-carter/;51291;Total Recall
Alfred Sousa;makeup;/makeup/alfred-sousa/;51291;Total Recall
Michael White;hairstyling;/hairstyling/michael-white-3/;51291;Total Recall
Peter Tothpal;hairstyling;/hairstyling/peter-tothpal/;51291;Total Recall
Tom Tykwer;director;/director/tom-tykwer/;51946;Run Lola Run
Stefan Arndt;producer;/producer/stefan-arndt/;51946;Run Lola Run
Gebhard Henke;producer;/producer/gebhard-henke/;51946;Run Lola Run
Andreas Schreitmüller;producer;/producer/andreas-schreitmuller/;51946;Run Lola Run
Tom Tykwer;writer;/writer/tom-tykwer/;51946;Run Lola Run
An Dorthe Braker;casting;/casting/an-dorthe-braker/;51946;Run Lola Run
Nessie Nesslauer;casting;/casting/nessie-nesslauer/;51946;Run Lola Run
Mathilde Bonnefoy;editor;/editor/mathilde-bonnefoy/;51946;Run Lola Run
Frank Griebe;cinematography;/cinematography/frank-griebe/;51946;Run Lola Run
Maria Köpf;executive-producer;/executive-producer/maria-kopf/;51946;Run Lola Run
Fred Dombrowka;lighting;/lighting/fred-dombrowka/;51946;Run Lola Run
Tilman Büttner;camera-operator;/camera-operator/tilman-buttner/;51946;Run Lola Run
Mikesch Groht;camera-operator;/camera-operator/mikesch-groht/;51946;Run Lola Run
Klaus Liebertz;camera-operator;/camera-operator/klaus-liebertz/;51946;Run Lola Run
Sebastian Meuschel;camera-operator;/camera-operator/sebastian-meuschel/;51946;Run Lola Run
Christof Wahl;camera-operator;/camera-operator/christof-wahl/;51946;Run Lola Run
Marc Kubik;additional-photography;/additional-photography/marc-kubik/;51946;Run Lola Run
Alexander Manasse;production-design;/production-design/alexander-manasse/;51946;Run Lola Run
Tom Tykwer;composer;/composer/tom-tykwer/;51946;Run Lola Run
Johnny Klimek;composer;/composer/johnny-klimek/;51946;Run Lola Run
Reinhold Heil;composer;/composer/reinhold-heil/;51946;Run Lola Run
Dirk Jacob;sound;/sound/dirk-jacob/;51946;Run Lola Run
Frank Behnke;sound;/sound/frank-behnke-1/;51946;Run Lola Run
Monika Jacobs;costume-design;/costume-design/monika-jacobs/;51946;Run Lola Run
Babette Bröseke;makeup;/makeup/babette-broseke/;51946;Run Lola Run
Margrit Neufink;makeup;/makeup/margrit-neufink-1/;51946;Run Lola Run
Jekaterina Oertel;makeup;/makeup/jekaterina-oertel/;51946;Run Lola Run
Christa Krista;hairstyling;/hairstyling/christa-krista/;51946;Run Lola Run
Guillermo del Toro;director;/director/guillermo-del-toro/;51047;Pan's Labyrinth
Bertha Navarro;producer;/producer/bertha-navarro/;51047;Pan's Labyrinth
Alfonso Cuarón;producer;/producer/alfonso-cuaron/;51047;Pan's Labyrinth
Frida Torresblanco;producer;/producer/frida-torresblanco/;51047;Pan's Labyrinth
Álvaro Augustín;producer;/producer/alvaro-augustin/;51047;Pan's Labyrinth
Guillermo del Toro;producer;/producer/guillermo-del-toro/;51047;Pan's Labyrinth
David Ebner;producer;/producer/david-ebner-1/;51047;Pan's Labyrinth
David Ebner;producer;/producer/david-ebner/;51047;Pan's Labyrinth
Guillermo del Toro;writer;/writer/guillermo-del-toro/;51047;Pan's Labyrinth
Sara Bilbatúa;casting;/casting/sara-bilbatua/;51047;Pan's Labyrinth
Bernat Vilaplana;editor;/editor/bernat-vilaplana/;51047;Pan's Labyrinth
Guillermo Navarro;cinematography;/cinematography/guillermo-navarro/;51047;Pan's Labyrinth
Borja Grandío;assistant-director;/assistant-director/borja-grandio/;51047;Pan's Labyrinth
Elena Manrique;executive-producer;/executive-producer/elena-manrique/;51047;Pan's Labyrinth
Belén Atienza;executive-producer;/executive-producer/belen-atienza/;51047;Pan's Labyrinth
Edmundo Gil;executive-producer;/executive-producer/edmundo-gil/;51047;Pan's Labyrinth
O.D. Welch;executive-producer;/executive-producer/od-welch/;51047;Pan's Labyrinth
Leigh van der Byl;lighting;/lighting/leigh-van-der-byl/;51047;Pan's Labyrinth
Ricardo Rodríguez;lighting;/lighting/ricardo-rodriguez-10/;51047;Pan's Labyrinth
David Lee;lighting;/lighting/david-lee-13/;51047;Pan's Labyrinth
Jaromír Šedina;camera-operator;/camera-operator/jaromir-sedina/;51047;Pan's Labyrinth
Bruce Saintclaire;camera-operator;/camera-operator/bruce-saintclaire/;51047;Pan's Labyrinth
David Domínguez;camera-operator;/camera-operator/david-dominguez-3/;51047;Pan's Labyrinth
Bruce St. Clair;camera-operator;/camera-operator/bruce-st-clair/;51047;Pan's Labyrinth
Eugenio Caballero;production-design;/production-design/eugenio-caballero/;51047;Pan's Labyrinth
Alicia Castro Chicol;art-direction;/art-direction/alicia-castro-chicol/;51047;Pan's Labyrinth
Carlos Zaragoza;art-direction;/art-direction/carlos-zaragoza/;51047;Pan's Labyrinth
Pilar Revuelta;set-decoration;/set-decoration/pilar-revuelta/;51047;Pan's Labyrinth
Laura Musso;set-decoration;/set-decoration/laura-musso/;51047;Pan's Labyrinth
César Abades;special-effects;/special-effects/cesar-abades/;51047;Pan's Labyrinth
Ángel Alonso;special-effects;/special-effects/angel-alonso-2/;51047;Pan's Labyrinth
Reyes Abades;special-effects;/special-effects/reyes-abades/;51047;Pan's Labyrinth
Óscar Abades;special-effects;/special-effects/oscar-abades/;51047;Pan's Labyrinth
Steve Dellerson;visual-effects;/visual-effects/steve-dellerson/;51047;Pan's Labyrinth
Ron Friedman;visual-effects;/visual-effects/ron-friedman-1/;51047;Pan's Labyrinth
Edward Irastorza;visual-effects;/visual-effects/edward-irastorza/;51047;Pan's Labyrinth
Grzegorz Jonkajtys;visual-effects;/visual-effects/grzegorz-jonkajtys-1/;51047;Pan's Labyrinth
Everett Burrell;visual-effects;/visual-effects/everett-burrell/;51047;Pan's Labyrinth
Antonio Arnalte;stunts;/stunts/antonio-arnalte/;51047;Pan's Labyrinth
Guiomar Alonso;stunts;/stunts/guiomar-alonso/;51047;Pan's Labyrinth
Jordi Casares;stunts;/stunts/jordi-casares/;51047;Pan's Labyrinth
Ángel Solo;stunts;/stunts/angel-solo/;51047;Pan's Labyrinth
Javier Navarrete;composer;/composer/javier-navarrete/;51047;Pan's Labyrinth
Roland N. Thai;sound;/sound/roland-n-thai/;51047;Pan's Labyrinth
Martín Hernández;sound;/sound/martin-hernandez-2/;51047;Pan's Labyrinth
Dana Blanco;sound;/sound/dana-blanco/;51047;Pan's Labyrinth
Carlos Zamorano;sound;/sound/carlos-zamorano/;51047;Pan's Labyrinth
Miguel Ángel Polo;sound;/sound/miguel-angel-polo/;51047;Pan's Labyrinth
Alejandro Quevedo;sound;/sound/alejandro-quevedo/;51047;Pan's Labyrinth
Lala Huete;costume-design;/costume-design/lala-huete/;51047;Pan's Labyrinth
Aleix Torrecillas;makeup;/makeup/aleix-torrecillas/;51047;Pan's Labyrinth
José Quetglás;makeup;/makeup/jose-quetglas/;51047;Pan's Labyrinth
Juan Serrano;makeup;/makeup/juan-serrano-3/;51047;Pan's Labyrinth
David Martí;makeup;/makeup/david-marti/;51047;Pan's Labyrinth
Montse Ribé;makeup;/makeup/montse-ribe/;51047;Pan's Labyrinth
Pablo Perona;makeup;/makeup/pablo-perona/;51047;Pan's Labyrinth
Blanca Sánchez;hairstyling;/hairstyling/blanca-sanchez-1/;51047;Pan's Labyrinth
Stephen Herek;director;/director/stephen-herek/;50894;Bill & Ted's Excellent Adventure
Scott Kroopf;producer;/producer/scott-kroopf/;50894;Bill & Ted's Excellent Adventure
Michael S. Murphey;producer;/producer/michael-s-murphey/;50894;Bill & Ted's Excellent Adventure
Joel Soisson;producer;/producer/joel-soisson/;50894;Bill & Ted's Excellent Adventure
W.K. Border;producer;/producer/wk-border/;50894;Bill & Ted's Excellent Adventure
Chris Matheson;writer;/writer/chris-matheson/;50894;Bill & Ted's Excellent Adventure
Ed Solomon;writer;/writer/ed-solomon/;50894;Bill & Ted's Excellent Adventure
Stanzi Stokes;casting;/casting/stanzi-stokes/;50894;Bill & Ted's Excellent Adventure
Larry Bock;editor;/editor/larry-bock/;50894;Bill & Ted's Excellent Adventure
Patrick Rand;editor;/editor/patrick-rand/;50894;Bill & Ted's Excellent Adventure
Tim Suhrstedt;cinematography;/cinematography/tim-suhrstedt/;50894;Bill & Ted's Excellent Adventure
Glen Sanford;assistant-director;/assistant-director/glen-sanford-1/;50894;Bill & Ted's Excellent Adventure
Kristine Peterson;assistant-director;/assistant-director/kristine-peterson/;50894;Bill & Ted's Excellent Adventure
Eric Heffron;assistant-director;/assistant-director/eric-heffron/;50894;Bill & Ted's Excellent Adventure
Ted Field;executive-producer;/executive-producer/ted-field/;50894;Bill & Ted's Excellent Adventure
Robert W. Cort;executive-producer;/executive-producer/robert-w-cort/;50894;Bill & Ted's Excellent Adventure
Stephen Deutsch;executive-producer;/executive-producer/stephen-deutsch/;50894;Bill & Ted's Excellent Adventure
Scott Guthrie;lighting;/lighting/scott-guthrie-1/;50894;Bill & Ted's Excellent Adventure
Steve Dubin;camera-operator;/camera-operator/steve-dubin/;50894;Bill & Ted's Excellent Adventure
Thomas Loizeaux;camera-operator;/camera-operator/thomas-loizeaux/;50894;Bill & Ted's Excellent Adventure
Randolph Sellars;camera-operator;/camera-operator/randolph-sellars/;50894;Bill & Ted's Excellent Adventure
Peter Lyons Collister;camera-operator;/camera-operator/peter-lyons-collister/;50894;Bill & Ted's Excellent Adventure
Roy Forge Smith;production-design;/production-design/roy-forge-smith/;50894;Bill & Ted's Excellent Adventure
Gordon White;art-direction;/art-direction/gordon-white/;50894;Bill & Ted's Excellent Adventure
Theresa Pedemonte;set-decoration;/set-decoration/theresa-pedemonte/;50894;Bill & Ted's Excellent Adventure
Jennifer Williams;set-decoration;/set-decoration/jennifer-williams/;50894;Bill & Ted's Excellent Adventure
Barry Nolan;visual-effects;/visual-effects/barry-nolan-1/;50894;Bill & Ted's Excellent Adventure
Dan Bradley;stunts;/stunts/dan-bradley/;50894;Bill & Ted's Excellent Adventure
Hank Baumert;stunts;/stunts/hank-baumert/;50894;Bill & Ted's Excellent Adventure
Lori Lynn Ross;stunts;/stunts/lori-lynn-ross/;50894;Bill & Ted's Excellent Adventure
Robert Cota;stunts;/stunts/robert-cota/;50894;Bill & Ted's Excellent Adventure
Keith Johnson;stunts;/stunts/keith-johnson-9/;50894;Bill & Ted's Excellent Adventure
Vaughn Shafer;stunts;/stunts/vaughn-shafer/;50894;Bill & Ted's Excellent Adventure
Ray Lykins;stunts;/stunts/ray-lykins/;50894;Bill & Ted's Excellent Adventure
George Fisher;stunts;/stunts/george-fisher-5/;50894;Bill & Ted's Excellent Adventure
Rodd Wolff;stunts;/stunts/rodd-wolff/;50894;Bill & Ted's Excellent Adventure
Noon Orsatti;stunts;/stunts/noon-orsatti/;50894;Bill & Ted's Excellent Adventure
Jeff Imada;stunts;/stunts/jeff-imada/;50894;Bill & Ted's Excellent Adventure
John Escobar;stunts;/stunts/john-escobar/;50894;Bill & Ted's Excellent Adventure
Don Ruffin;stunts;/stunts/don-ruffin/;50894;Bill & Ted's Excellent Adventure
Al Jones;stunts;/stunts/al-jones/;50894;Bill & Ted's Excellent Adventure
Whitey Hughes;stunts;/stunts/whitey-hughes/;50894;Bill & Ted's Excellent Adventure
Ron Althoff;stunts;/stunts/ron-althoff/;50894;Bill & Ted's Excellent Adventure
James D. Nelson;stunts;/stunts/james-d-nelson/;50894;Bill & Ted's Excellent Adventure
Scott Alan Cook;stunts;/stunts/scott-alan-cook/;50894;Bill & Ted's Excellent Adventure
Brad Jeffries;choreography;/choreography/brad-jeffries/;50894;Bill & Ted's Excellent Adventure
David Newman;composer;/composer/david-newman-1/;50894;Bill & Ted's Excellent Adventure
David A. Whittaker;sound;/sound/david-a-whittaker/;50894;Bill & Ted's Excellent Adventure
Glenn T. Morgan;sound;/sound/glenn-t-morgan/;50894;Bill & Ted's Excellent Adventure
