letterboxd_id;letterboxd_shorttitle;letterboxd_longtitle;letterboxd_slug;tmdb_id;release_year;duration;avg_rating;letterboxd_url;tmdb_url;imdb_url
450337;A Quiet Place Part II;A Quiet Place Part II (2020);a-quiet-place-part-ii;520763;2020;96;3.43;https://letterboxd.com/film/a-quiet-place-part-ii/;https://www.themoviedb.org/movie/520763/;http://www.imdb.com/title/tt8332922/maindetails
469732;Eduardo and Monica;Eduardo and Monica (2020);eduardo-and-monica;540734;2020;120;3.58;https://letterboxd.com/film/eduardo-and-monica/;https://www.themoviedb.org/movie/540734/;http://www.imdb.com/title/tt8747460/maindetails
636759;If Anything Happens I Love You;If Anything Happens I Love You (2020);if-anything-happens-i-love-you;713776;2020;12;3.82;https://letterboxd.com/film/if-anything-happens-i-love-you/;https://www.themoviedb.org/movie/713776/;http://www.imdb.com/title/tt11768948/maindetails
515467;Palm Springs;Palm Springs (2020);palm-springs-2020;587792;2020;90;3.77;https://letterboxd.com/film/palm-springs-2020/;https://www.themoviedb.org/movie/587792/;http://www.imdb.com/title/tt9484998/maindetails
581924;The Social Dilemma;The Social Dilemma (2020);the-social-dilemma;656690;2020;94;3.24;https://letterboxd.com/film/the-social-dilemma/;https://www.themoviedb.org/movie/656690/;http://www.imdb.com/title/tt11464826/maindetails
579224;Coded Bias;Coded Bias (2020);coded-bias;653734;2020;86;3.38;https://letterboxd.com/film/coded-bias/;https://www.themoviedb.org/movie/653734/;http://www.imdb.com/title/tt11394170/maindetails
579002;Miss Americana;Miss Americana (2020);miss-americana;653567;2020;85;4.0;https://letterboxd.com/film/miss-americana/;https://www.themoviedb.org/movie/653567/;http://www.imdb.com/title/tt11388580/maindetails
582102;Don't F**k with Cats: Hunting an Internet Killer;Don't F**k with Cats: Hunting an Internet Killer (2019);dont-fk-with-cats-hunting-an-internet-killer;96129;2019;187;3.71;https://letterboxd.com/film/dont-fk-with-cats-hunting-an-internet-killer/;https://www.themoviedb.org/tv/96129/;http://www.imdb.com/title/tt11318602/maindetails
465978;Cats;Cats (2019);cats-2019;536869;2019;110;1.26;https://letterboxd.com/film/cats-2019/;https://www.themoviedb.org/movie/536869/;http://www.imdb.com/title/tt5697572/maindetails
131984;Star Wars: The Rise of Skywalker;Star Wars: The Rise of Skywalker (2019);star-wars-the-rise-of-skywalker;181812;2019;142;2.34;https://letterboxd.com/film/star-wars-the-rise-of-skywalker/;https://www.themoviedb.org/movie/181812/;http://www.imdb.com/title/tt2527338/maindetails
259441;Little Women;Little Women (2019);little-women-2019;331482;2019;135;4.15;https://letterboxd.com/film/little-women-2019/;https://www.themoviedb.org/movie/331482/;http://www.imdb.com/title/tt3281548/maindetails
460155;1917;1917 (2019);1917;530915;2019;119;4.11;https://letterboxd.com/film/1917/;https://www.themoviedb.org/movie/530915/;http://www.imdb.com/title/tt8579674/maindetails
431109;Doctor Sleep;Doctor Sleep (2019);doctor-sleep;501170;2019;152;3.36;https://letterboxd.com/film/doctor-sleep/;https://www.themoviedb.org/movie/501170/;http://www.imdb.com/title/tt5606664/maindetails
268380;Zombieland: Double Tap;Zombieland: Double Tap (2019);zombieland-double-tap;338967;2019;99;3.01;https://letterboxd.com/film/zombieland-double-tap/;https://www.themoviedb.org/movie/338967/;http://www.imdb.com/title/tt1560220/maindetails
475370;Knives Out;Knives Out (2019);knives-out-2019;546554;2019;131;3.98;https://letterboxd.com/film/knives-out-2019/;https://www.themoviedb.org/movie/546554/;http://www.imdb.com/title/tt8946378/maindetails
432004;Sound of Metal;Sound of Metal (2019);sound-of-metal;502033;2019;120;4.2;https://letterboxd.com/film/sound-of-metal/;https://www.themoviedb.org/movie/502033/;http://www.imdb.com/title/tt5363618/maindetails
406775;Joker;Joker (2019);joker-2019;475557;2019;122;3.85;https://letterboxd.com/film/joker-2019/;https://www.themoviedb.org/movie/475557/;http://www.imdb.com/title/tt7286456/maindetails
539648;Fantastic Fungi;Fantastic Fungi (2019);fantastic-fungi;612654;2019;81;3.48;https://letterboxd.com/film/fantastic-fungi/;https://www.themoviedb.org/movie/612654/;http://www.imdb.com/title/tt8258074/maindetails
553898;The Assistant;The Assistant (2019);the-assistant-2019;627463;2019;88;3.52;https://letterboxd.com/film/the-assistant-2019/;https://www.themoviedb.org/movie/627463/;http://www.imdb.com/title/tt9000224/maindetails
422682;Marriage Story;Marriage Story (2019);marriage-story-2019;492188;2019;137;4.0;https://letterboxd.com/film/marriage-story-2019/;https://www.themoviedb.org/movie/492188/;http://www.imdb.com/title/tt7653254/maindetails
517413;Hair Love;Hair Love (2019);hair-love;589739;2019;7;4.04;https://letterboxd.com/film/hair-love/;https://www.themoviedb.org/movie/589739/;http://www.imdb.com/title/tt7129636/maindetails
318913;Fast & Furious Presents: Hobbs & Shaw;Fast & Furious Presents: Hobbs & Shaw (2019);fast-furious-presents-hobbs-shaw;384018;2019;137;2.68;https://letterboxd.com/film/fast-furious-presents-hobbs-shaw/;https://www.themoviedb.org/movie/384018/;http://www.imdb.com/title/tt6806448/maindetails
354539;The Lion King;The Lion King (2019);the-lion-king-2019;420818;2019;118;2.8;https://letterboxd.com/film/the-lion-king-2019/;https://www.themoviedb.org/movie/420818/;http://www.imdb.com/title/tt6105098/maindetails
362977;Spider-Man: Far From Home;Spider-Man: Far From Home (2019);spider-man-far-from-home;429617;2019;129;3.37;https://letterboxd.com/film/spider-man-far-from-home/;https://www.themoviedb.org/movie/429617/;http://www.imdb.com/title/tt6320628/maindetails
459564;Midsommar;Midsommar (2019);midsommar;530385;2019;147;3.77;https://letterboxd.com/film/midsommar/;https://www.themoviedb.org/movie/530385/;http://www.imdb.com/title/tt8772262/maindetails
454375;Dogs Don't Wear Pants;Dogs Don't Wear Pants (2019);dogs-dont-wear-pants;524780;2019;105;3.55;https://letterboxd.com/film/dogs-dont-wear-pants/;https://www.themoviedb.org/movie/524780/;http://www.imdb.com/title/tt9074574/maindetails
426406;Parasite;Parasite (2019);parasite-2019;496243;2019;133;4.55;https://letterboxd.com/film/parasite-2019/;https://www.themoviedb.org/movie/496243/;http://www.imdb.com/title/tt6751668/maindetails
397859;Once Upon a Time... in Hollywood;Once Upon a Time... in Hollywood (2019);once-upon-a-time-in-hollywood;466272;2019;162;3.76;https://letterboxd.com/film/once-upon-a-time-in-hollywood/;https://www.themoviedb.org/movie/466272/;http://www.imdb.com/title/tt7131622/maindetails
503659;An Easy Girl;An Easy Girl (2019);an-easy-girl;575479;2019;92;2.9;https://letterboxd.com/film/an-easy-girl/;https://www.themoviedb.org/movie/575479/;http://www.imdb.com/title/tt9632590/maindetails
460830;Portrait of a Lady on Fire;Portrait of a Lady on Fire (2019);portrait-of-a-lady-on-fire;531428;2019;121;4.43;https://letterboxd.com/film/portrait-of-a-lady-on-fire/;https://www.themoviedb.org/movie/531428/;http://www.imdb.com/title/tt8613070/maindetails
378601;Bacurau;Bacurau (2019);bacurau;446159;2019;131;3.91;https://letterboxd.com/film/bacurau/;https://www.themoviedb.org/movie/446159/;http://www.imdb.com/title/tt2762506/maindetails
390039;John Wick: Chapter 3 – Parabellum;John Wick: Chapter 3 – Parabellum (2019);john-wick-chapter-3-parabellum;458156;2019;131;3.68;https://letterboxd.com/film/john-wick-chapter-3-parabellum/;https://www.themoviedb.org/movie/458156/;http://www.imdb.com/title/tt6146586/maindetails
532082;Chernobyl;Chernobyl (2019);chernobyl;87108;2019;327;4.58;https://letterboxd.com/film/chernobyl/;https://www.themoviedb.org/tv/87108/;http://www.imdb.com/title/tt7366338/maindetails
226660;Avengers: Endgame;Avengers: Endgame (2019);avengers-endgame;299534;2019;181;3.89;https://letterboxd.com/film/avengers-endgame/;https://www.themoviedb.org/movie/299534/;http://www.imdb.com/title/tt4154796/maindetails
254777;The Dirt;The Dirt (2019);the-dirt;327331;2019;108;3.16;https://letterboxd.com/film/the-dirt/;https://www.themoviedb.org/movie/327331/;http://www.imdb.com/title/tt0800325/maindetails
516946;The Disappearance of Madeleine McCann;The Disappearance of Madeleine McCann (2019);the-disappearance-of-madeleine-mccann;87600;2019;435;3.18;https://letterboxd.com/film/the-disappearance-of-madeleine-mccann/;https://www.themoviedb.org/tv/87600/;http://www.imdb.com/title/tt9879074/maindetails
504152;For Sama;For Sama (2019);for-sama;576017;2019;100;4.35;https://letterboxd.com/film/for-sama/;https://www.themoviedb.org/movie/576017/;http://www.imdb.com/title/tt9617456/maindetails
435450;Booksmart;Booksmart (2019);booksmart;505600;2019;102;3.74;https://letterboxd.com/film/booksmart/;https://www.themoviedb.org/movie/505600/;http://www.imdb.com/title/tt1489887/maindetails
390520;Us;Us (2019);us-2019;458723;2019;116;3.66;https://letterboxd.com/film/us-2019/;https://www.themoviedb.org/movie/458723/;http://www.imdb.com/title/tt6857112/maindetails
226750;Captain Marvel;Captain Marvel (2019);captain-marvel;299537;2019;124;2.68;https://letterboxd.com/film/captain-marvel/;https://www.themoviedb.org/movie/299537/;http://www.imdb.com/title/tt4154664/maindetails
504232;Your Turn;Your Turn (2019);your-turn-2019;575817;2019;93;3.88;https://letterboxd.com/film/your-turn-2019/;https://www.themoviedb.org/movie/575817/;http://www.imdb.com/title/tt9784842/maindetails
389637;Extremely Wicked, Shockingly Evil and Vile;Extremely Wicked, Shockingly Evil and Vile (2019);extremely-wicked-shockingly-evil-and-vile;457799;2019;111;3.05;https://letterboxd.com/film/extremely-wicked-shockingly-evil-and-vile/;https://www.themoviedb.org/movie/457799/;http://www.imdb.com/title/tt2481498/maindetails
494838;The Edge of Democracy;The Edge of Democracy (2019);the-edge-of-democracy;566221;2019;121;3.73;https://letterboxd.com/film/the-edge-of-democracy/;https://www.themoviedb.org/movie/566221/;http://www.imdb.com/title/tt6016744/maindetails
496262;Fyre;Fyre (2019);fyre-2019;567860;2019;98;3.33;https://letterboxd.com/film/fyre-2019/;https://www.themoviedb.org/movie/567860/;http://www.imdb.com/title/tt9412098/maindetails
415280;The Wolf's Call;The Wolf's Call (2019);the-wolfs-call;484468;2019;115;3.56;https://letterboxd.com/film/the-wolfs-call/;https://www.themoviedb.org/movie/484468/;http://www.imdb.com/title/tt7458762/maindetails
498044;Black Mirror: Bandersnatch;Black Mirror: Bandersnatch (2018);black-mirror-bandersnatch;569547;2018;90;3.24;https://letterboxd.com/film/black-mirror-bandersnatch/;https://www.themoviedb.org/movie/569547/;http://www.imdb.com/title/tt9495224/maindetails
251943;Spider-Man: Into the Spider-Verse;Spider-Man: Into the Spider-Verse (2018);spider-man-into-the-spider-verse;324857;2018;117;4.42;https://letterboxd.com/film/spider-man-into-the-spider-verse/;https://www.themoviedb.org/movie/324857/;http://www.imdb.com/title/tt4633694/maindetails
498584;The Blessed;The Blessed (2018);the-blessed-2018;570099;2018;103;3.54;https://letterboxd.com/film/the-blessed-2018/;https://www.themoviedb.org/movie/570099/;http://www.imdb.com/title/tt8800108/maindetails
358222;Bohemian Rhapsody;Bohemian Rhapsody (2018);bohemian-rhapsody;424694;2018;135;3.44;https://letterboxd.com/film/bohemian-rhapsody/;https://www.themoviedb.org/movie/424694/;http://www.imdb.com/title/tt1727824/maindetails
389620;The VelociPastor;The VelociPastor (2018);the-velocipastor;457712;2018;75;3.07;https://letterboxd.com/film/the-velocipastor/;https://www.themoviedb.org/movie/457712/;http://www.imdb.com/title/tt1843303/maindetails
265438;Venom;Venom (2018);venom-2018;335983;2018;112;2.88;https://letterboxd.com/film/venom-2018/;https://www.themoviedb.org/movie/335983/;http://www.imdb.com/title/tt1270797/maindetails
459184;The Perfection;The Perfection (2018);the-perfection;529962;2018;90;2.88;https://letterboxd.com/film/the-perfection/;https://www.themoviedb.org/movie/529962/;http://www.imdb.com/title/tt7772580/maindetails
357682;Halloween;Halloween (2018);halloween-2018;424139;2018;106;3.2;https://letterboxd.com/film/halloween-2018/;https://www.themoviedb.org/movie/424139/;http://www.imdb.com/title/tt1502407/maindetails
418191;Nothing to Hide;Nothing to Hide (2018);nothing-to-hide-2018;487476;2018;93;3.09;https://letterboxd.com/film/nothing-to-hide-2018/;https://www.themoviedb.org/movie/487476/;http://www.imdb.com/title/tt7489816/maindetails
293066;Suspiria;Suspiria (2018);suspiria-2018;361292;2018;152;3.73;https://letterboxd.com/film/suspiria-2018/;https://www.themoviedb.org/movie/361292/;http://www.imdb.com/title/tt1034415/maindetails
444617;Free Solo;Free Solo (2018);free-solo;515042;2018;100;4.05;https://letterboxd.com/film/free-solo/;https://www.themoviedb.org/movie/515042/;http://www.imdb.com/title/tt7775622/maindetails
261108;A Star Is Born;A Star Is Born (2018);a-star-is-born-2018;332562;2018;136;3.62;https://letterboxd.com/film/a-star-is-born-2018/;https://www.themoviedb.org/movie/332562/;http://www.imdb.com/title/tt1517451/maindetails
310705;The Favourite;The Favourite (2018);the-favourite;375262;2018;120;4.02;https://letterboxd.com/film/the-favourite/;https://www.themoviedb.org/movie/375262/;http://www.imdb.com/title/tt5083738/maindetails
305811;First Man;First Man (2018);first-man;369972;2018;141;3.67;https://letterboxd.com/film/first-man/;https://www.themoviedb.org/movie/369972/;http://www.imdb.com/title/tt1213641/maindetails
397942;To All the Boys I've Loved Before;To All the Boys I've Loved Before (2018);to-all-the-boys-ive-loved-before;466282;2018;100;3.0;https://letterboxd.com/film/to-all-the-boys-ive-loved-before/;https://www.themoviedb.org/movie/466282/;http://www.imdb.com/title/tt3846674/maindetails
387238;Crazy Rich Asians;Crazy Rich Asians (2018);crazy-rich-asians;455207;2018;121;3.49;https://letterboxd.com/film/crazy-rich-asians/;https://www.themoviedb.org/movie/455207/;http://www.imdb.com/title/tt3104988/maindetails
276291;The Meg;The Meg (2018);the-meg;345940;2018;113;2.37;https://letterboxd.com/film/the-meg/;https://www.themoviedb.org/movie/345940/;http://www.imdb.com/title/tt4779682/maindetails
464479;Iliza Shlesinger: Elder Millennial;Iliza Shlesinger: Elder Millennial (2018);iliza-shlesinger-elder-millennial;535340;2018;72;3.37;https://letterboxd.com/film/iliza-shlesinger-elder-millennial/;https://www.themoviedb.org/movie/535340/;http://www.imdb.com/title/tt8697266/maindetails
283273;Mission: Impossible – Fallout;Mission: Impossible – Fallout (2018);mission-impossible-fallout;353081;2018;147;3.96;https://letterboxd.com/film/mission-impossible-fallout/;https://www.themoviedb.org/movie/353081/;http://www.imdb.com/title/tt4912910/maindetails
458804;Hannah Gadsby: Nanette;Hannah Gadsby: Nanette (2018);hannah-gadsby-nanette;529531;2018;69;4.18;https://letterboxd.com/film/hannah-gadsby-nanette/;https://www.themoviedb.org/movie/529531/;http://www.imdb.com/title/tt8465676/maindetails
184061;Incredibles 2;Incredibles 2 (2018);incredibles-2;260513;2018;118;3.44;https://letterboxd.com/film/incredibles-2/;https://www.themoviedb.org/movie/260513/;http://www.imdb.com/title/tt3606756/maindetails
418135;BlacKkKlansman;BlacKkKlansman (2018);blackkklansman;487558;2018;136;3.95;https://letterboxd.com/film/blackkklansman/;https://www.themoviedb.org/movie/487558/;http://www.imdb.com/title/tt7349662/maindetails
318195;Deadpool 2;Deadpool 2 (2018);deadpool-2;383498;2018;120;3.49;https://letterboxd.com/film/deadpool-2/;https://www.themoviedb.org/movie/383498/;http://www.imdb.com/title/tt5463162/maindetails
450343;Behind the Curve;Behind the Curve (2018);behind-the-curve;520777;2018;96;3.32;https://letterboxd.com/film/behind-the-curve/;https://www.themoviedb.org/movie/520777/;http://www.imdb.com/title/tt8132700/maindetails
226661;Avengers: Infinity War;Avengers: Infinity War (2018);avengers-infinity-war;299536;2018;149;3.97;https://letterboxd.com/film/avengers-infinity-war/;https://www.themoviedb.org/movie/299536/;http://www.imdb.com/title/tt4154756/maindetails
380731;In a Relationship;In a Relationship (2018);in-a-relationship-2018;448447;2018;92;2.81;https://letterboxd.com/film/in-a-relationship-2018/;https://www.themoviedb.org/movie/448447/;http://www.imdb.com/title/tt6676028/maindetails
445605;I Am Not an Easy Man;I Am Not an Easy Man (2018);i-am-not-an-easy-man;515841;2018;98;3.14;https://letterboxd.com/film/i-am-not-an-easy-man/;https://www.themoviedb.org/movie/515841/;http://www.imdb.com/title/tt6857988/maindetails
379687;A Quiet Place;A Quiet Place (2018);a-quiet-place-2018;447332;2018;91;3.65;https://letterboxd.com/film/a-quiet-place-2018/;https://www.themoviedb.org/movie/447332/;http://www.imdb.com/title/tt6644200/maindetails
432106;Take Your Pills;Take Your Pills (2018);take-your-pills;502166;2018;87;3.05;https://letterboxd.com/film/take-your-pills/;https://www.themoviedb.org/movie/502166/;http://www.imdb.com/title/tt7983844/maindetails
381340;Love, Simon;Love, Simon (2018);love-simon;449176;2018;110;3.26;https://letterboxd.com/film/love-simon/;https://www.themoviedb.org/movie/449176/;http://www.imdb.com/title/tt5164432/maindetails
333448;Isle of Dogs;Isle of Dogs (2018);isle-of-dogs-2018;399174;2018;101;3.99;https://letterboxd.com/film/isle-of-dogs-2018/;https://www.themoviedb.org/movie/399174/;http://www.imdb.com/title/tt5104604/maindetails
209383;Black Panther;Black Panther (2018);black-panther;284054;2018;135;3.65;https://letterboxd.com/film/black-panther/;https://www.themoviedb.org/movie/284054/;http://www.imdb.com/title/tt1825683/maindetails
335322;Tully;Tully (2018);tully-2018;400579;2018;96;3.59;https://letterboxd.com/film/tully-2018/;https://www.themoviedb.org/movie/400579/;http://www.imdb.com/title/tt5610554/maindetails
