name;link;character_name;film_id;film_title
Colin Farrell;/actor/colin-farrell/;Pádraic Súilleabháin;598882;The Banshees of Inisherin
Brendan Gleeson;/actor/brendan-gleeson/;Colm Doherty;598882;The Banshees of Inisherin
Kerry Condon;/actor/kerry-condon/;Siobhán Súilleabháin;598882;The Banshees of Inisherin
Barry Keoghan;/actor/barry-keoghan/;Dominic Kearney;598882;The Banshees of Inisherin
Gary Lydon;/actor/gary-lydon/;Peadar Kearney;598882;The Banshees of Inisherin
Pat Shortt;/actor/pat-shortt/;Jonjo Devine;598882;The Banshees of Inisherin
Sheila Flitton;/actor/sheila-flitton/;Mrs. McCormick;598882;The Banshees of Inisherin
Bríd Ní Neachtain;/actor/brid-ni-neachtain/;Mrs. O'Riordan;598882;The Banshees of Inisherin
Jon Kenny;/actor/jon-kenny/;Gerry;598882;The Banshees of Inisherin
Aaron Monaghan;/actor/aaron-monaghan/;Declan;598882;The Banshees of Inisherin
David Pearse;/actor/david-pearse/;Priest;598882;The Banshees of Inisherin
John Carty;/actor/john-carty/;Older Musician 1;598882;The Banshees of Inisherin
Oliver Farrelly;/actor/oliver-farrelly/;Older Musician 2;598882;The Banshees of Inisherin
Lasairfhíona Ní Chonaola;/actor/lasairfhiona-ni-chonaola/;Female Singer;598882;The Banshees of Inisherin
James Carty;/actor/james-carty/;Student Musician 1;598882;The Banshees of Inisherin
Conor Connolly;/actor/conor-connolly-1/;Student Musician 2;598882;The Banshees of Inisherin
Ryan Owens;/actor/ryan-owens/;Student Musician 3;598882;The Banshees of Inisherin
Ryan Owen;/actor/ryan-owen/;Student Musician 3;598882;The Banshees of Inisherin
Dolph Lundgren;/actor/dolph-lundgren/;He-Man;45104;Masters of the Universe
Frank Langella;/actor/frank-langella/;Skeletor;45104;Masters of the Universe
Meg Foster;/actor/meg-foster/;Evil-Lyn;45104;Masters of the Universe
Billy Barty;/actor/billy-barty/;Gwildor;45104;Masters of the Universe
Jon Cypher;/actor/jon-cypher/;Man At Arms;45104;Masters of the Universe
Chelsea Field;/actor/chelsea-field/;Teela;45104;Masters of the Universe
Courteney Cox;/actor/courteney-cox/;Julie Winston;45104;Masters of the Universe
Robert Duncan McNeill;/actor/robert-duncan-mcneill/;Kevin Corrigan;45104;Masters of the Universe
James Tolkan;/actor/james-tolkan/;Detective Lubic;45104;Masters of the Universe
Christina Pickles;/actor/christina-pickles/;Sorceress;45104;Masters of the Universe
Tony Carroll;/actor/tony-carroll/;Beast Man;45104;Masters of the Universe
Pons Maar;/actor/pons-maar/;Saurod;45104;Masters of the Universe
Anthony De Longis;/actor/anthony-de-longis/;Blade;45104;Masters of the Universe
Robert Towers;/actor/robert-towers/;Karg;45104;Masters of the Universe
Barry Livingston;/actor/barry-livingston/;Charlie;45104;Masters of the Universe
Jessica Nelson;/actor/jessica-nelson/;Monica;45104;Masters of the Universe
Gwynne Gilford;/actor/gwynne-gilford/;Mrs. Winston;45104;Masters of the Universe
Walter Scott;/actor/walter-scott/;Mr. Winston;45104;Masters of the Universe
Walter Robles;/actor/walter-robles/;Carl the Janitor;45104;Masters of the Universe
Cindi Eyman;/actor/cindi-eyman/;Gloria;45104;Masters of the Universe
Peter Brooks;/actor/peter-brooks-2/;Narrator (voice);45104;Masters of the Universe
Richard Szponder;/actor/richard-szponder/;Pigboy;45104;Masters of the Universe
Mike Carlucci;/actor/mike-carlucci/;Warlord (uncredited);45104;Masters of the Universe
Nicholas Grabowsky;/actor/nicholas-grabowsky/;Skeletor's Dark Trooper;45104;Masters of the Universe
Donald Sutherland;/actor/donald-sutherland/;Matthew Bennell;44952;Invasion of the Body Snatchers
Brooke Adams;/actor/brooke-adams/;Elizabeth Driscoll;44952;Invasion of the Body Snatchers
Leonard Nimoy;/actor/leonard-nimoy/;Dr. David Kibner;44952;Invasion of the Body Snatchers
Jeff Goldblum;/actor/jeff-goldblum/;Jack Bellicec;44952;Invasion of the Body Snatchers
Veronica Cartwright;/actor/veronica-cartwright/;Nancy Bellicec;44952;Invasion of the Body Snatchers
Art Hindle;/actor/art-hindle/;Dr. Geoffrey Howell;44952;Invasion of the Body Snatchers
Lelia Goldoni;/actor/lelia-goldoni/;Katherine Hendley;44952;Invasion of the Body Snatchers
Kevin McCarthy;/actor/kevin-mccarthy/;Running Man;44952;Invasion of the Body Snatchers
Don Siegel;/actor/don-siegel/;Taxi Driver;44952;Invasion of the Body Snatchers
Tom Luddy;/actor/tom-luddy/;Ted Hendley;44952;Invasion of the Body Snatchers
Stan Ritchie;/actor/stan-ritchie/;Stan;44952;Invasion of the Body Snatchers
David Fisher;/actor/david-fisher/;Mr. Gianni;44952;Invasion of the Body Snatchers
Tom Dahlgren;/actor/tom-dahlgren/;Detective;44952;Invasion of the Body Snatchers
Garry Goodrow;/actor/garry-goodrow/;Dr. Boccardo;44952;Invasion of the Body Snatchers
Jerry Walter;/actor/jerry-walter/;Restaurant Owner;44952;Invasion of the Body Snatchers
Maurice Argent;/actor/maurice-argent/;Chef;44952;Invasion of the Body Snatchers
Sam Conti;/actor/sam-conti/;Street Barker;44952;Invasion of the Body Snatchers
Wood Moy;/actor/wood-moy/;Mr. Tong;44952;Invasion of the Body Snatchers
R. Wong;/actor/r-wong/;Mrs. Tong;44952;Invasion of the Body Snatchers
Rose Kaufman;/actor/rose-kaufman/;Outraged Woman;44952;Invasion of the Body Snatchers
Joe Bellan;/actor/joe-bellan/;Harry;44952;Invasion of the Body Snatchers
Sam Hiona;/actor/sam-hiona/;Policeman #1;44952;Invasion of the Body Snatchers
Lee McVeigh;/actor/lee-mcveigh/;Policeman #2;44952;Invasion of the Body Snatchers
Al Nalbandian;/actor/al-nalbandian/;Rodent Man;44952;Invasion of the Body Snatchers
Lee Mines;/actor/lee-mines/;School Teacher;44952;Invasion of the Body Snatchers
Robert Duvall;/actor/robert-duvall/;Priest on Swing (uncredited);44952;Invasion of the Body Snatchers
Michael Chapman;/actor/michael-chapman/;Health Dept. Floor Cleaner (uncredited);44952;Invasion of the Body Snatchers
Philip Kaufman;/actor/philip-kaufman/;City Official on Phone (uncredited) (voice);44952;Invasion of the Body Snatchers
Al Perez;/actor/al-perez-1/;PG&E Man (uncredited);44952;Invasion of the Body Snatchers
Jeff Scheftel;/actor/jeff-scheftel/;Pod Person at Party (uncredited);44952;Invasion of the Body Snatchers
Kevin Harris;/actor/kevin-harris-1/;Dr. of pods (uncredited);44952;Invasion of the Body Snatchers
James Caan;/actor/james-caan/;Jonathan E.;45260;Rollerball
John Houseman;/actor/john-houseman/;Bartholomew;45260;Rollerball
Maud Adams;/actor/maud-adams/;Ella;45260;Rollerball
John Beck;/actor/john-beck/;Moonpie;45260;Rollerball
Moses Gunn;/actor/moses-gunn/;Cletus;45260;Rollerball
Pamela Hensley;/actor/pamela-hensley/;Mackie;45260;Rollerball
Barbara Trentham;/actor/barbara-trentham/;Daphne;45260;Rollerball
John Normington;/actor/john-normington/;Executive;45260;Rollerball
Shane Rimmer;/actor/shane-rimmer/;Rusty, Team Executive;45260;Rollerball
Burt Kwouk;/actor/burt-kwouk/;Japanese Doctor;45260;Rollerball
Nancy Bleier;/actor/nancy-bleier/;Girl in Library;45260;Rollerball
Richard LeParmentier;/actor/richard-leparmentier/;Bartholomew's Aide;45260;Rollerball
Robert Ito;/actor/robert-ito/;Strategy Coach for Houston Team;45260;Rollerball
Ralph Richardson;/actor/ralph-richardson/;Librarian;45260;Rollerball
Valli Kemp;/actor/valli-kemp/;Woman at Party (uncredited);45260;Rollerball
Dick Enberg;/actor/dick-enberg/;Pregame Announcer (uncredited);45260;Rollerball
Tony Brubaker;/actor/tony-brubaker/;Blue (uncredited);45260;Rollerball
Burnell Tucker;/actor/burnell-tucker/;Jonathan's Captain of Guard (uncredited);45260;Rollerball
Angus MacInnes;/actor/angus-macinnes/;Jonathan's Guard;45260;Rollerball
David Griffin;/actor/david-griffin/;Man Collecting Coats;45260;Rollerball
Gary Daniels;/actor/gary-daniels/;Det. Ken O'Hara;31606;Bloodmoon
Chuck Jeffreys;/actor/chuck-jeffreys/;Det. Chuck Baker;31606;Bloodmoon
Frank Gorshin;/actor/frank-gorshin/;Chief William Hutchins;31606;Bloodmoon
Darren Shahlavi;/actor/darren-shahlavi/;The Killer;31606;Bloodmoon
Nina Repeta;/actor/nina-repeta/;Megan O'Hara;31606;Bloodmoon
Leigh Jones;/actor/leigh-jones/;Lauren O'Hara;31606;Bloodmoon
Jeffrey Pillars;/actor/jeffrey-pillars/;Justice;31606;Bloodmoon
Brandie Rocci;/actor/brandie-rocci/;Kelly Welling;31606;Bloodmoon
Jen Sung;/actor/jen-sung-1/;Drug Dealer;31606;Bloodmoon
Joe Hess;/actor/joe-hess/;Terry;31606;Bloodmoon
Hakim Alston;/actor/hakim-alston/;Eddie Cunningham;31606;Bloodmoon
Ken Kensei;/actor/ken-kensei/;Master Welling;31606;Bloodmoon
Keith Vitali;/actor/keith-vitali/;Terry's Friend;31606;Bloodmoon
Rob Szatkowski;/actor/rob-szatkowski/;Dutch Schultz;31606;Bloodmoon
Rebecca Rogers;/actor/rebecca-rogers-1/;Officer Donna;31606;Bloodmoon
Brandie Sylfae;/actor/brandie-sylfae/;Kelly Welling;31606;Bloodmoon
Michael Depasquale Jr.;/actor/michael-depasquale-jr/;George Atkins;31606;Bloodmoon
Bruce Campbell;/actor/bruce-campbell/;Ash;51386;Army of Darkness
Embeth Davidtz;/actor/embeth-davidtz/;Sheila;51386;Army of Darkness
Marcus Gilbert;/actor/marcus-gilbert/;Arthur;51386;Army of Darkness
Ian Abercrombie;/actor/ian-abercrombie/;Wiseman;51386;Army of Darkness
Richard Grove;/actor/richard-grove/;Duke Henry;51386;Army of Darkness
Michael Earl Reid;/actor/michael-earl-reid/;Gold Tooth;51386;Army of Darkness
Timothy Patrick Quill;/actor/timothy-patrick-quill/;Blacksmith;51386;Army of Darkness
Bridget Fonda;/actor/bridget-fonda/;Linda;51386;Army of Darkness
Patricia Tallman;/actor/patricia-tallman/;Possessed Witch;51386;Army of Darkness
Ted Raimi;/actor/ted-raimi/;Cowardly Warrior / Second Supportive Villager / S-Mart Clerk;51386;Army of Darkness
Deke Anderson;/actor/deke-anderson/;Tiny Ash #1;51386;Army of Darkness
Bruce Thomas;/actor/bruce-thomas/;Tiny Ash #2;51386;Army of Darkness
Sara Shearer;/actor/sara-shearer/;Old Woman;51386;Army of Darkness
Shiva Gordon;/actor/shiva-gordon/;Pit Deadite #1;51386;Army of Darkness
Billy Bryan;/actor/billy-bryan/;Pit Deadite #2;51386;Army of Darkness
Nadine Grycan;/actor/nadine-grycan/;Winged Deadite;51386;Army of Darkness
Bill Moseley;/actor/bill-moseley/;Deadite Captain;51386;Army of Darkness
Micheal Kenney;/actor/micheal-kenney/;Henry's Man;51386;Army of Darkness
Andy Bale;/actor/andy-bale/;Lieutenant #1;51386;Army of Darkness
Robert Brent Lappin;/actor/robert-brent-lappin/;Lieutenant #2;51386;Army of Darkness
Rad Milo;/actor/rad-milo/;Tower Guard;51386;Army of Darkness
Brad Bradbury;/actor/brad-bradbury/;Chief Archer;51386;Army of Darkness
Sol Abrams;/actor/sol-abrams/;Fake Shemp;51386;Army of Darkness
Lorraine Axeman;/actor/lorraine-axeman/;Fake Shemp;51386;Army of Darkness
Josh Becker;/actor/josh-becker/;Fake Shemp;51386;Army of Darkness
Sheri Burke;/actor/sheri-burke/;Fake Shemp;51386;Army of Darkness
Don Campbell;/actor/don-campbell-2/;Fake Shemp;51386;Army of Darkness
Charlie Campbell;/actor/charlie-campbell-1/;Fake Shemp;51386;Army of Darkness
Harley Cokeliss;/actor/harley-cokeliss/;Fake Shemp;51386;Army of Darkness
Ken Jepson;/actor/ken-jepson/;Fake Shemp;51386;Army of Darkness
William Lustig;/actor/william-lustig/;Fake Shemp;51386;Army of Darkness
David O'Malley;/actor/david-omalley/;Fake Shemp;51386;Army of Darkness
David Pollison;/actor/david-pollison/;Fake Shemp;51386;Army of Darkness
Ivan Raimi;/actor/ivan-raimi/;Fake Shemp;51386;Army of Darkness
Bernard Rose;/actor/bernard-rose/;Fake Shemp;51386;Army of Darkness
Bill Vincent;/actor/bill-vincent/;Fake Shemp;51386;Army of Darkness
Chris Webster;/actor/chris-webster-1/;Fake Shemp;51386;Army of Darkness
Ron Zwang;/actor/ron-zwang/;Fake Shemp;51386;Army of Darkness
Angela Featherstone;/actor/angela-featherstone/;Girl in S-Mart (uncredited);51386;Army of Darkness
Patricia Anne Isgate-Hayward;/actor/patricia-anne-isgate-hayward/;Peasant Woman (uncredited);51386;Army of Darkness
Bridget Hoffman;/actor/bridget-hoffman/;Sword Fighter (uncredited);51386;Army of Darkness
Lisa Michelle Axelrod;/actor/lisa-michelle-axelrod/;Wench (uncredited);51386;Army of Darkness
J Michael Briggs;/actor/j-michael-briggs/;Horseback Warrior (uncredited);51386;Army of Darkness
Eric Clarke;/actor/eric-clarke/;Deadite (uncredited);51386;Army of Darkness
Courtney Pakiz;/actor/courtney-pakiz/;Deadite (uncredited);51386;Army of Darkness
Sam Raimi;/actor/sam-raimi/;Knight in Sweatshirt and Sneakers (uncredited);51386;Army of Darkness
Jerry Rector;/actor/jerry-rector/;Tiny Ash #3 (uncredited);51386;Army of Darkness
Monique Yates Jr.;/actor/monique-yates-jr/;Graveyard Wench (uncredited);51386;Army of Darkness
Ellen Burstyn;/actor/ellen-burstyn/;Sara Goldfarb;51483;Requiem for a Dream
Jared Leto;/actor/jared-leto/;Harry Goldfarb;51483;Requiem for a Dream
Jennifer Connelly;/actor/jennifer-connelly/;Marion Silver;51483;Requiem for a Dream
Marlon Wayans;/actor/marlon-wayans/;Tyrone C. Love;51483;Requiem for a Dream
Christopher McDonald;/actor/christopher-mcdonald/;Tappy Tibbons;51483;Requiem for a Dream
Louise Lasser;/actor/louise-lasser/;Ada;51483;Requiem for a Dream
Marcia Jean Kurtz;/actor/marcia-jean-kurtz/;Rae;51483;Requiem for a Dream
Janet Sarno;/actor/janet-sarno/;Mrs. Pearlman;51483;Requiem for a Dream
Suzanne Shepherd;/actor/suzanne-shepherd/;Mrs. Scarlini;51483;Requiem for a Dream
Joanne Gordon;/actor/joanne-gordon/;Mrs. Ovadia;51483;Requiem for a Dream
Charlotte Aronofsky;/actor/charlotte-aronofsky/;Mrs. Miles;51483;Requiem for a Dream
Mark Margolis;/actor/mark-margolis/;Mr. Rabinowitz;51483;Requiem for a Dream
Michael Kaycheck;/actor/michael-kaycheck/;Donut Cop;51483;Requiem for a Dream
Jack O'Connell;/actor/jack-oconnell-2/;Corn Dog Stand Boss;51483;Requiem for a Dream
Chas Mastin;/actor/chas-mastin/;Lyle Russel;51483;Requiem for a Dream
Ajay Naidu;/actor/ajay-naidu/;Mailman;51483;Requiem for a Dream
Sean Gullette;/actor/sean-gullette/;Arnold the Shrink;51483;Requiem for a Dream
Samia Shoaib;/actor/samia-shoaib/;Nurse Mall;51483;Requiem for a Dream
Peter Maloney;/actor/peter-maloney/;Dr. Pill;51483;Requiem for a Dream
Abraham Abraham;/actor/abraham-abraham/;King Neptune;51483;Requiem for a Dream
Aliya Campbell;/actor/aliya-campbell/;Alice;51483;Requiem for a Dream
Te'ron A. O'Neal;/actor/teron-a-oneal/;Young Tyrone;51483;Requiem for a Dream
Denise Dowse;/actor/denise-dowse/;Tyrone's Mother;51483;Requiem for a Dream
Bryan Chattoo;/actor/bryan-chattoo/;Brody;51483;Requiem for a Dream
Eddie De Harp;/actor/eddie-de-harp/;Brody's Henchman Victor;51483;Requiem for a Dream
Scott Franklin;/actor/scott-franklin/;Jailer (voice);51483;Requiem for a Dream
Peter Cheyenne;/actor/peter-cheyenne/;Sal the Geep;51483;Requiem for a Dream
Brian Costello;/actor/brian-costello/;First AD;51483;Requiem for a Dream
Abraham Aronofsky;/actor/abraham-aronofsky/;Newspaper Man on Train;51483;Requiem for a Dream
James Chinlund;/actor/james-chinlund/;Space Oddity;51483;Requiem for a Dream
Olga Merediz;/actor/olga-merediz/;Malin & Block Secretary;51483;Requiem for a Dream
Allison Furman;/actor/allison-furman/;Malin & Block Office Woman;51483;Requiem for a Dream
Robert Dylan Cohen;/actor/robert-dylan-cohen/;Paramedic Greenhill;51483;Requiem for a Dream
Ben Shenkman;/actor/ben-shenkman/;Dr. Spencer;51483;Requiem for a Dream
Keith David;/actor/keith-david/;Big Tim;51483;Requiem for a Dream
Dylan Baker;/actor/dylan-baker/;Southern Doctor;51483;Requiem for a Dream
Shaun O'Hagan;/actor/shaun-ohagan/;Ward Attendant Seto;51483;Requiem for a Dream
Leland Gantt;/actor/leland-gantt/;Ward Attendant Penn;51483;Requiem for a Dream
Bill Buell;/actor/bill-buell/;Court Doctor;51483;Requiem for a Dream
Jimmie Ray Weeks;/actor/jimmie-ray-weeks/;Prison Guard;51483;Requiem for a Dream
Gregg Bello;/actor/gregg-bello/;E.R. Doctor;51483;Requiem for a Dream
Henry Stram;/actor/henry-stram/;ECT Technician;51483;Requiem for a Dream
Heather Litteer;/actor/heather-litteer/;Big Tim Party Girl;51483;Requiem for a Dream
Jenny Decker;/actor/jenny-decker/;Big Tim Party Girl;51483;Requiem for a Dream
Ami Goodheart;/actor/ami-goodheart/;Big Tim Party Girl;51483;Requiem for a Dream
Nina Zavarin;/actor/nina-zavarin/;Big Tim Party Girl;51483;Requiem for a Dream
Stanley B. Herman;/actor/stanley-b-herman/;Uncle Hank;51483;Requiem for a Dream
Scott Bader;/actor/scott-bader/;Party Animal;51483;Requiem for a Dream
Jim Centofanti;/actor/jim-centofanti/;Party Animal;51483;Requiem for a Dream
Scott Chait;/actor/scott-chait/;Party Animal;51483;Requiem for a Dream
Daniel Clarin;/actor/daniel-clarin/;Party Animal;51483;Requiem for a Dream
Ben Cohen;/actor/ben-cohen-2/;Party Animal;51483;Requiem for a Dream
Eric Cohen;/actor/eric-cohen-1/;Party Animal;51483;Requiem for a Dream
Brett Feinstein;/actor/brett-feinstein/;Party Animal;51483;Requiem for a Dream
Ricky Fier;/actor/ricky-fier/;Party Animal;51483;Requiem for a Dream
John Getz;/actor/john-getz-1/;Party Animal;51483;Requiem for a Dream
Andrew Kessler;/actor/andrew-kessler/;Party Animal;51483;Requiem for a Dream
Ross Lombardo;/actor/ross-lombardo/;Party Animal;51483;Requiem for a Dream
Carter Mansbach;/actor/carter-mansbach/;Party Animal;51483;Requiem for a Dream
Scott Miller;/actor/scott-miller-3/;Party Animal;51483;Requiem for a Dream
Todd Miller;/actor/todd-miller-2/;Party Animal;51483;Requiem for a Dream
Joshua Pollack;/actor/joshua-pollack/;Party Animal;51483;Requiem for a Dream
Craig Rallo;/actor/craig-rallo/;Party Animal;51483;Requiem for a Dream
Geordan Reisner;/actor/geordan-reisner/;Party Animal;51483;Requiem for a Dream
Keith Scandore;/actor/keith-scandore/;Party Animal;51483;Requiem for a Dream
David Seltzer;/actor/david-seltzer-1/;Party Animal;51483;Requiem for a Dream
Chris Varvaro;/actor/chris-varvaro/;Party Animal;51483;Requiem for a Dream
Ricardo Viñas;/actor/ricardo-vinas-1/;Party Animal;51483;Requiem for a Dream
Chad Weiner;/actor/chad-weiner/;Party Animal;51483;Requiem for a Dream
Jesse Weissberger;/actor/jesse-weissberger/;Party Animal;51483;Requiem for a Dream
Greg Weissman;/actor/greg-weissman/;Party Animal;51483;Requiem for a Dream
Hubert Selby Jr.;/actor/hubert-selby-jr/;Laughing Guard;51483;Requiem for a Dream
Lianna Pai;/actor/lianna-pai/;Angelic Nurse;51483;Requiem for a Dream
Darren Aronofsky;/actor/darren-aronofsky/;Visitor (uncredited);51483;Requiem for a Dream
Jason Statham;/actor/jason-statham/;Jonas Taylor;276291;The Meg
Li Bingbing;/actor/li-bingbing/;Suyin;276291;The Meg
Rainn Wilson;/actor/rainn-wilson/;Morris;276291;The Meg
Cliff Curtis;/actor/cliff-curtis/;James 'Mac' Mackreides;276291;The Meg
Ruby Rose;/actor/ruby-rose/;Jaxx;276291;The Meg
Jessica McNamee;/actor/jessica-mcnamee/;Lori;276291;The Meg
Masi Oka;/actor/masi-oka/;Toshi;276291;The Meg
Winston Chao;/actor/winston-chao/;Zhang;276291;The Meg
Shuya Sophia Cai;/actor/shuya-sophia-cai/;Meiying;276291;The Meg
Page Kennedy;/actor/page-kennedy/;DJ;276291;The Meg
Robert Taylor;/actor/robert-taylor-4/;Heller;276291;The Meg
Ólafur Darri Ólafsson;/actor/olafur-darri-olafsson/;The Wall;276291;The Meg
Mai Hongmei;/actor/mai-hongmei/;Mother;276291;The Meg
Wei Yi;/actor/wei-yi/;Awesome Kid on Beach;276291;The Meg
Vithaya Pansringarm;/actor/vithaya-pansringarm/;Thai Boat Captain;276291;The Meg
Rob Kipa-Williams;/actor/rob-kipa-williams/;D'Angelo;276291;The Meg
Tawanda Manyimo;/actor/tawanda-manyimo/;Marks;276291;The Meg
Mark Trotter;/actor/mark-trotter/;Injured Sailor;276291;The Meg
James Gaylyn;/actor/james-gaylyn/;David E. Jordan;276291;The Meg
Andrew Grainger;/actor/andrew-grainger/;Morris' Lawyer;276291;The Meg
Steven A. Davis;/actor/steven-a-davis/;Speedboat Crewman;276291;The Meg
Glen Levy;/actor/glen-levy/;Speedboat Mercenary;276291;The Meg
Edwin Wright;/actor/edwin-wright/;Morris' Helicopter Pilot;276291;The Meg
Ivy Tsui;/actor/ivy-tsui/;Bride;276291;The Meg
Jeremy Tan;/actor/jeremy-tan/;Groom;276291;The Meg
Tim Wong;/actor/tim-wong-1/;News Camera Operator;276291;The Meg
Yoson An;/actor/yoson-an/;News Helicopter Pilot;276291;The Meg
Yao Yao;/actor/yao-yao/;Dude on Raft;276291;The Meg
Leand Macadaan;/actor/leand-macadaan/;Filipino Fisherman #1 (uncredited);276291;The Meg
Boaz Magege;/actor/boaz-magege/;Launch Controller;276291;The Meg
Piroon Vongvaruj;/actor/piroon-vongvaruj/;Thai Boat Crewman;276291;The Meg
Douglas Lee;/actor/douglas-lee/;Wedding Photographer;276291;The Meg
